Run,Iter,Fitness
0,1,0.31281722
0,7,0.31275538
0,14,0.31222884
0,15,0.31202736
0,18,0.31193915
0,20,0.31153966
0,21,0.31089157
0,23,0.31087528
0,26,0.31052881
0,33,0.31030115
0,36,0.30946096
0,37,0.30926014
0,38,0.30884937
0,41,0.30856749
0,43,0.30817617
0,45,0.30813498
0,57,0.30767571
0,60,0.30739284
0,71,0.30713485
0,73,0.30656282
0,75,0.30613728
0,76,0.30584058
0,77,0.30557247
0,78,0.30522027
0,81,0.30514896
0,82,0.30454825
0,83,0.30428928
0,87,0.30415272
0,90,0.30393653
0,94,0.30295734
0,98,0.30276639
0,101,0.30260859
0,104,0.30246106
0,105,0.30193353
0,110,0.30141230
0,111,0.30053510
0,116,0.30051304
0,118,0.30049424
0,120,0.29966083
0,121,0.29925538
0,127,0.29905480
0,133,0.29876300
0,134,0.29672620
0,140,0.29672347
0,144,0.29656563
0,146,0.29637781
0,155,0.29573831
0,157,0.29568332
0,158,0.29556816
0,161,0.29505987
0,164,0.29503281
0,173,0.29484888
0,177,0.29457602
0,179,0.29431621
0,183,0.29431185
0,187,0.29425217
0,190,0.29394583
0,201,0.29330502
0,206,0.29300521
0,209,0.29256128
0,214,0.29204208
0,221,0.29202913
0,227,0.29197644
0,228,0.29163840
0,229,0.29146464
0,234,0.29136999
0,244,0.29097344
0,248,0.29084823
0,259,0.29064586
0,260,0.29011259
0,265,0.28948249
0,267,0.28928149
0,268,0.28902522
0,273,0.28871006
0,274,0.28849831
0,277,0.28793950
0,278,0.28786636
0,282,0.28771625
0,286,0.28761484
0,289,0.28720067
0,296,0.28707207
0,304,0.28679284
0,309,0.28665733
0,311,0.28650927
0,312,0.28610103
0,318,0.28500224
0,328,0.28471128
0,330,0.28464140
0,334,0.28384000
0,335,0.28378177
0,336,0.28351248
0,344,0.28350036
0,346,0.28337934
0,350,0.28331691
0,361,0.28320631
0,362,0.28311084
0,375,0.28197029
0,376,0.28195571
0,379,0.28141680
0,382,0.28122078
0,389,0.28110825
0,391,0.28071038
0,399,0.28063786
0,401,0.28049458
0,403,0.28025667
0,408,0.28015565
0,416,0.28010978
0,421,0.28004679
0,423,0.27998451
0,424,0.27969706
0,426,0.27954338
0,427,0.27935314
0,431,0.27916724
0,453,0.27834769
0,457,0.27812678
0,464,0.27808909
0,472,0.27764486
0,482,0.27760064
0,483,0.27758698
0,485,0.27713413
0,487,0.27710664
0,490,0.27675448
0,502,0.27639634
0,504,0.27608839
0,506,0.27563518
0,510,0.27524441
0,511,0.27494223
0,521,0.27464191
0,523,0.27438384
0,524,0.27400156
0,525,0.27399189
0,526,0.27398670
0,527,0.27375028
0,541,0.27342017
0,550,0.27331897
0,554,0.27286856
0,556,0.27270035
0,558,0.27235609
0,563,0.27186665
0,564,0.27145441
0,577,0.27126593
0,578,0.27120271
0,582,0.27031952
0,589,0.27028376
0,592,0.27015456
0,593,0.26963138
0,598,0.26949591
0,605,0.26904163
0,606,0.26885662
0,619,0.26884648
0,626,0.26882283
0,630,0.26856302
0,635,0.26849204
0,654,0.26845590
0,655,0.26839199
0,661,0.26830218
0,665,0.26816060
0,682,0.26789667
0,689,0.26742959
0,691,0.26723345
0,692,0.26687622
0,693,0.26639975
0,694,0.26635620
0,696,0.26601562
0,698,0.26583328
0,699,0.26568989
0,726,0.26562477
0,727,0.26552385
0,728,0.26525764
0,730,0.26524299
0,742,0.26523341
0,768,0.26464831
0,774,0.26463921
0,787,0.26459517
0,796,0.26440424
0,797,0.26398498
0,801,0.26394826
0,807,0.26318707
0,817,0.26298123
0,824,0.26289409
0,825,0.26289353
0,826,0.26257521
0,827,0.26208162
0,866,0.26206803
0,868,0.26182460
0,882,0.26159179
0,889,0.26124790
0,894,0.26104719
0,903,0.26091722
0,922,0.26046607
0,931,0.26015112
0,932,0.25975874
0,933,0.25910805
0,935,0.25863829
0,948,0.25838347
0,951,0.25792556
0,959,0.25786739
0,973,0.25724299
0,977,0.25712431
0,983,0.25703929
0,991,0.25687604
0,995,0.25657066
0,1002,0.25629322
0,1016,0.25614550
0,1024,0.25600986
0,1025,0.25588720
0,1028,0.25586353
0,1038,0.25553305
0,1060,0.25541985
0,1076,0.25528708
0,1084,0.25507936
0,1094,0.25500674
0,1097,0.25497588
0,1109,0.25460962
0,1129,0.25417700
0,1134,0.25409521
0,1145,0.25323108
0,1164,0.25294265
0,1172,0.25257133
0,1178,0.25250214
0,1185,0.25178763
0,1194,0.25176966
0,1195,0.25160303
0,1208,0.25152663
0,1221,0.25150103
0,1227,0.25144702
0,1230,0.25122845
0,1255,0.25075587
0,1257,0.25067951
0,1273,0.25059010
0,1282,0.25057789
0,1287,0.25047807
0,1293,0.25046228
0,1294,0.25017816
0,1307,0.24932335
0,1322,0.24908528
0,1333,0.24899744
0,1337,0.24898750
0,1342,0.24836526
0,1344,0.24803709
0,1352,0.24784722
0,1357,0.24758645
0,1366,0.24758225
0,1375,0.24750632
0,1386,0.24747567
0,1390,0.24740600
0,1394,0.24724817
0,1402,0.24711274
0,1426,0.24703561
0,1433,0.24632721
0,1446,0.24615878
0,1447,0.24606741
0,1453,0.24597532
0,1478,0.24574586
0,1479,0.24574392
0,1480,0.24557645
0,1494,0.24554624
0,1517,0.24547293
0,1519,0.24545147
0,1533,0.24506021
0,1535,0.24494882
0,1559,0.24468755
0,1575,0.24419725
0,1577,0.24409488
0,1591,0.24404254
0,1619,0.24387034
0,1622,0.24351288
0,1639,0.24347010
0,1651,0.24327908
0,1656,0.24282557
0,1671,0.24265854
0,1683,0.24251499
0,1697,0.24218415
0,1701,0.24158141
0,1710,0.24137954
0,1730,0.24136944
0,1776,0.24094491
0,1786,0.24046884
0,1790,0.24012573
0,1806,0.24001817
0,1807,0.24000683
0,1817,0.23932948
0,1821,0.23900629
0,1834,0.23866234
0,1840,0.23854854
0,1865,0.23800676
0,1875,0.23800106
0,1879,0.23794772
0,1880,0.23780623
0,1893,0.23760682
0,1899,0.23756895
0,1904,0.23733941
0,1914,0.23712327
