Run,Iter,Fitness
0,1,0.62038368
0,3,0.61953651
0,6,0.61941162
0,9,0.61883600
0,10,0.61814767
0,12,0.61788523
0,17,0.61642832
0,20,0.61638094
0,29,0.61544734
0,34,0.61422014
0,48,0.61162261
0,51,0.61133268
0,53,0.60979477
0,54,0.60962369
0,56,0.60960729
0,67,0.60916514
0,71,0.60615635
0,73,0.60449913
0,74,0.60409602
0,79,0.60205652
0,84,0.60096415
0,86,0.59767108
0,91,0.59568778
0,94,0.59503468
0,99,0.59358061
0,105,0.59111283
0,113,0.58489959
0,116,0.58392332
0,126,0.58290522
0,137,0.58189841
0,141,0.57940742
0,143,0.57935248
0,151,0.57565755
0,152,0.57531291
0,157,0.57411722
0,159,0.57287111
0,175,0.57189118
0,177,0.57185596
0,181,0.57102970
0,184,0.56885264
0,197,0.56878200
0,204,0.56764689
0,217,0.56747842
0,218,0.56343685
0,220,0.56244851
0,225,0.56220013
0,228,0.56215419
0,237,0.56161155
0,252,0.55998040
0,253,0.55867553
0,254,0.55835919
0,275,0.55571949
0,285,0.55528959
0,291,0.55327543
0,293,0.55225592
0,294,0.55164668
0,300,0.55114399
0,307,0.54985138
0,319,0.54959327
0,330,0.54911392
0,335,0.54868631
0,338,0.54808545
0,345,0.54670252
0,346,0.54623564
0,350,0.54588025
0,353,0.54500335
0,359,0.54453978
0,360,0.54408043
0,363,0.54092875
0,386,0.54028201
0,388,0.53936291
0,399,0.53815732
0,405,0.53796114
0,407,0.53736345
0,415,0.53729597
0,423,0.53729349
0,424,0.53654442
0,426,0.53595686
0,435,0.53588136
0,437,0.53574827
0,440,0.53572211
0,444,0.53242784
0,446,0.53110198
0,453,0.52947067
0,465,0.52882042
0,480,0.52879831
0,482,0.52743236
0,489,0.52731291
0,491,0.52673306
0,492,0.52543328
0,494,0.52517556
0,502,0.52482466
0,507,0.52162268
0,514,0.52005120
0,523,0.51961248
0,611,0.51769664
0,614,0.51652403
0,629,0.51584966
0,638,0.51551029
