Run,Iter,Fitness
0,1,1.78520858
0,2,1.77434304
0,4,1.76761278
0,8,1.76171890
0,9,1.75127924
0,10,1.74292392
0,12,1.73300217
0,20,1.72248945
0,32,1.70794048
0,37,1.69246023
0,41,1.69226848
0,44,1.67708968
0,46,1.67668972
0,47,1.66990877
0,60,1.66843912
0,70,1.66674169
0,78,1.66473072
0,86,1.65263138
0,87,1.65119878
0,109,1.64627626
0,120,1.64396054
0,122,1.63877625
0,146,1.63657159
0,147,1.63613642
0,148,1.63583887
0,150,1.63532991
0,155,1.63433663
0,163,1.63316059
0,165,1.62797828
0,167,1.61615602
0,187,1.61000820
0,194,1.60607388
0,196,1.58942319
0,197,1.58736605
0,200,1.57700355
0,205,1.57532108
0,226,1.57194225
0,229,1.57188677
0,264,1.56995839
0,279,1.56991040
0,290,1.56804790
0,292,1.56267151
0,325,1.56036557
0,326,1.55538635
0,333,1.55437180
0,344,1.55391713
0,351,1.55243335
0,361,1.52841338
0,379,1.52134909
0,382,1.51849783
0,384,1.50956464
0,412,1.50781410
0,416,1.50683010
0,421,1.50336191
0,434,1.49664031
0,437,1.47866441
0,440,1.47768874
0,443,1.47191918
0,449,1.46764762
0,461,1.45622400
0,466,1.45539922
0,495,1.45237080
0,497,1.45112097
0,507,1.44979899
0,521,1.43835162
0,529,1.43660786
0,531,1.43565986
0,542,1.42988904
0,567,1.42816785
0,572,1.41936648
0,585,1.41819547
0,594,1.41668242
0,596,1.41085120
0,603,1.40976273
0,625,1.40529352
0,651,1.39803935
0,698,1.38805015
0,705,1.38419265
0,716,1.38100068
0,737,1.38074281
0,746,1.37968687
0,769,1.37809011
0,773,1.37782605
0,809,1.37575330
0,818,1.37468317
0,841,1.37231736
0,883,1.36483043
0,900,1.36220586
0,966,1.35326195
0,976,1.35149484
0,980,1.34604574
0,993,1.34289088
0,1001,1.33095368
0,1010,1.32633256
0,1019,1.32375522
0,1030,1.32136369
0,1052,1.31881299
0,1119,1.31014644
0,1157,1.30954871
0,1214,1.30821545
0,1217,1.30040004
0,1308,1.29568289
0,1332,1.29354063
0,1333,1.29010600
0,1432,1.28861531
0,1447,1.28074496
0,1451,1.27802469
0,1497,1.27140869
0,1498,1.26936116
0,1547,1.26798713
0,1571,1.26337673
0,1579,1.26013604
0,1691,1.25836039
0,1746,1.24229249
0,1747,1.23781834
0,1788,1.23313777
0,1799,1.22365525
0,1869,1.21897435
0,1950,1.20723910
0,1967,1.20284830
0,1972,1.19958555
0,2120,1.19528690
0,2135,1.19393741
0,2144,1.19257801
0,2282,1.18080835
0,2342,1.17545467
0,2433,1.17540194
0,2555,1.17424376
0,2634,1.17013617
0,2696,1.16930180
0,2747,1.16258343
0,2821,1.15897273
0,2914,1.15655695
0,2983,1.15139727
0,2986,1.15064606
0,2993,1.14715211
0,3064,1.12982502
0,3143,1.12570882
0,3207,1.08703679
0,3224,1.08685733
0,3274,1.08340436
0,3308,1.06459573
0,3382,1.05332330
0,3565,1.05156647
0,3575,1.05062129
0,3835,1.04952480
0,3888,1.04907971
0,4088,1.04665628
0,4234,1.04496320
0,4261,1.03556372
0,4613,1.03272512
0,5010,1.03028839
0,5049,1.03001744
0,5656,1.47902107
0,5662,1.46265772
0,5678,1.45744068
0,5686,1.45240072
0,5698,1.44184853
0,5722,1.42728051
0,5734,1.40231986
0,5740,1.39676301
0,5743,1.39214518
0,5744,1.39177172
0,5772,1.39032260
0,5783,1.38745362
0,5785,1.38049174
0,5787,1.38035953
0,5795,1.37885282
0,5799,1.37496145
0,5800,1.36998750
0,5804,1.36963574
0,5838,1.36107931
0,5845,1.36006034
0,5854,1.35953765
0,5863,1.35845559
0,5906,1.35469299
0,5924,1.34718062
0,5945,1.32859080
0,5969,1.32454053
0,5986,1.32071613
0,5994,1.31929679
0,6021,1.31203208
0,6055,1.30661645
0,6081,1.30660997
0,6110,1.30460470
0,6135,1.26791061
0,6157,1.26301024
0,6166,1.25931821
0,6169,1.25026164
0,6260,1.24734255
0,6325,1.24352325
0,6376,1.23194649
0,6400,1.22579473
0,6450,1.21333685
0,6492,1.20443265
0,6506,1.20121201
0,6527,1.19931270
0,6610,1.19705663
0,6671,1.19109233
0,6707,1.19101829
0,6772,1.16764389
0,6807,1.16040619
0,6816,1.15048978
0,6913,1.13514182
0,6946,1.13351097
0,7011,1.12453982
0,7175,1.12369306
0,7186,1.11594806
0,7187,1.11318586
0,7226,1.11203600
0,7248,1.11013108
0,7328,1.10649017
0,7363,1.10489837
0,7400,1.10154935
0,7407,1.10140854
0,7421,1.10076356
0,7438,1.09665426
0,7484,1.09401236
0,7520,1.09175711
0,7630,1.08873799
0,7638,1.07746467
0,7730,1.07433047
0,7796,1.06992857
0,7826,1.05815055
0,8153,1.05268585
0,8304,1.04878286
0,8460,1.04852459
0,8638,1.04783802
0,8871,1.04781515
0,9478,1.60473049
0,9487,1.57224205
0,9490,1.57083006
0,9499,1.49023063
0,9500,1.48159845
0,9501,1.47857833
0,9509,1.45524458
0,9512,1.43337279
0,9513,1.40065878
0,9518,1.39305199
0,9553,1.38772793
0,9572,1.38111325
0,9578,1.38094565
0,9584,1.37646194
0,9605,1.36963723
0,9623,1.36336685
0,9630,1.33811369
0,9643,1.33332556
0,9662,1.32891347
0,9663,1.32788505
0,9698,1.27490283
0,9708,1.23429264
0,9728,1.22543524
0,9747,1.19200691
0,9752,1.19135061
0,9772,1.18753162
0,9779,1.17981773
0,9821,1.17811543
0,9840,1.17253533
0,9869,1.16713288
0,9893,1.16707302
0,9895,1.16448899
0,9926,1.13911661
0,9948,1.13716085
0,9963,1.13559269
0,9966,1.12398385
0,10001,1.11216511
0,10108,1.10775419
0,10162,1.09106098
0,10202,1.07755862
0,10221,1.05749986
0,10241,1.05667940
0,10649,1.05367337
0,10896,1.05250298
0,11368,1.05133383
0,11559,1.04982737
0,11961,1.04832452
0,12009,1.04606288
0,12096,1.04404506
0,12233,1.04228055
0,12520,1.03949357
0,12573,1.03944280
0,12844,1.03457965
0,12938,1.03299837
0,13316,1.03073247
0,13379,1.02565048
0,13986,1.47426367
0,13989,1.46730272
0,13991,1.46528313
0,13997,1.45540943
0,13998,1.45384914
0,14003,1.44736634
0,14004,1.44217494
0,14005,1.43293718
0,14009,1.43104084
0,14025,1.41104863
0,14028,1.37823662
0,14034,1.34527527
0,14048,1.34350104
0,14057,1.34140671
0,14084,1.34012899
0,14085,1.33236173
0,14092,1.32195911
0,14102,1.30290036
0,14109,1.30220163
0,14112,1.30057781
0,14115,1.29664253
0,14120,1.28477280
0,14126,1.28348913
0,14143,1.28260381
0,14151,1.27576917
0,14168,1.26953917
0,14189,1.26169998
0,14196,1.26017084
0,14201,1.25916894
0,14229,1.25362938
0,14238,1.24554917
0,14246,1.23599063
0,14255,1.22801875
0,14267,1.22331378
0,14273,1.21891953
0,14362,1.21787553
0,14368,1.21447519
0,14437,1.20869500
0,14444,1.20662160
0,14453,1.20606611
0,14454,1.20407070
0,14469,1.20389867
0,14487,1.20127925
0,14507,1.19810201
0,14527,1.19193126
0,14552,1.19113573
0,14572,1.17982282
0,14576,1.17945180
0,14581,1.17902994
0,14588,1.17723831
0,14661,1.17422011
0,14673,1.16871922
0,14745,1.16662659
0,14858,1.16111953
0,14861,1.15666031
0,14919,1.14489939
0,14994,1.13563360
0,15057,1.12991708
0,15088,1.12507030
0,15124,1.12493949
0,15144,1.12250906
0,15166,1.11854806
0,15256,1.11071664
0,15267,1.11039411
0,15288,1.10795926
0,15388,1.10769261
0,15525,1.09401037
0,15616,1.08581910
0,15851,1.08253245
0,16020,1.08094220
0,16265,1.07197462
0,16371,1.07072954
0,16405,1.06951552
0,16884,1.06656349
0,16924,1.06558467
0,16994,1.06534489
0,17028,1.06505170
0,17635,1.55094492
0,17664,1.55046917
0,17679,1.53034217
0,17693,1.50016855
0,17697,1.49707994
0,17699,1.42233536
0,17709,1.42106556
0,17722,1.41802714
0,17740,1.41758404
0,17744,1.41455129
0,17745,1.39832113
0,17761,1.34834125
0,17779,1.34791064
0,17792,1.34783513
0,17794,1.34070503
0,17831,1.33908246
0,17845,1.33795766
0,17858,1.33511430
0,17863,1.33464224
0,17866,1.32953128
0,17888,1.31724158
0,17909,1.28317185
0,17912,1.27750613
0,17920,1.27673089
0,17921,1.26973058
0,17944,1.26354422
0,17970,1.26201890
0,17993,1.26187577
0,18019,1.25791140
0,18029,1.21891266
0,18040,1.21850698
0,18054,1.21792492
0,18073,1.21630389
0,18077,1.21572080
0,18090,1.21499958
0,18169,1.21040591
0,18213,1.20734619
0,18253,1.20589604
0,18258,1.20529008
0,18350,1.20250796
0,18372,1.19748285
0,18384,1.19450709
0,18398,1.19111639
0,18532,1.18716006
0,18663,1.18708850
0,18708,1.18576092
0,18731,1.18121099
0,18749,1.17678131
0,18758,1.17593756
0,18776,1.17453871
0,18834,1.17423723
0,18853,1.17263442
0,18855,1.17225774
0,18923,1.16479061
0,19011,1.16426017
0,19036,1.16420403
0,19071,1.16022247
0,19172,1.15918430
0,19222,1.15599119
0,19247,1.15463720
0,19253,1.15177906
0,19285,1.15152342
0,19295,1.15039684
0,19316,1.14667915
0,19366,1.14595113
0,19780,1.14431871
0,19865,1.13773608
0,19896,1.13673887
0,20301,1.13618875
0,20538,1.13616322
0,20603,1.13589177
0,20899,1.13262097
0,21154,1.13168864
0,21400,1.12969622
0,21594,1.12803970
0,21801,1.12630310
0,22114,1.12022385
0,22162,1.11578287
0,22213,1.11443084
0,22820,1.42311335
0,22828,1.40215630
0,22830,1.40158619
0,22849,1.40098889
0,22898,1.39334172
0,22900,1.39311278
0,22909,1.38091082
0,22925,1.37732223
0,22935,1.36718955
0,22937,1.34031645
0,22941,1.26412853
0,22949,1.22747098
0,22957,1.22662441
0,22963,1.22291257
0,22972,1.19716816
0,23023,1.18999398
0,23041,1.18916009
0,23082,1.18697557
0,23089,1.18514677
0,23098,1.18320595
0,23113,1.18153931
0,23117,1.17780401
0,23152,1.17603000
0,23201,1.17496950
0,23259,1.17452294
0,23264,1.16851995
0,23288,1.15783512
0,23320,1.14498633
0,23361,1.13621902
0,23413,1.13281750
0,23504,1.13236457
0,23535,1.13087762
0,23634,1.10346445
0,23733,1.10031620
0,23795,1.09710535
0,23810,1.09594049
0,23900,1.09414442
0,23906,1.08415685
0,23981,1.07873479
0,23983,1.07649757
0,24035,1.07623691
0,24265,1.07259855
0,24462,1.07061287
0,24616,1.07036021
0,24782,1.06714755
0,25014,1.06524077
0,25249,1.06243305
0,25371,1.05280092
0,25456,1.04995155
0,25636,1.03938681
0,25745,1.03586024
0,25829,1.03543896
0,25964,1.03329685
0,26251,1.00835771
0,26373,1.00825785
0,26439,1.00807035
0,26783,1.00656310
0,27070,1.00621846
0,27556,1.00606539
0,28163,1.41257989
0,28179,1.41183835
0,28183,1.40934166
0,28190,1.40356406
0,28193,1.39710100
0,28197,1.38359394
0,28202,1.34804158
0,28221,1.34510913
0,28223,1.33886768
0,28227,1.31014036
0,28243,1.30696313
0,28258,1.29833524
0,28263,1.29218355
0,28285,1.28650430
0,28293,1.28136756
0,28314,1.26064021
0,28331,1.24901048
0,28349,1.24113523
0,28368,1.20969774
0,28408,1.20456685
0,28418,1.20230499
0,28469,1.19930917
0,28480,1.18578499
0,28482,1.17160633
0,28526,1.17084340
0,28527,1.14080654
0,28531,1.13526422
0,28579,1.13259862
0,28585,1.12000074
0,28628,1.11938338
0,28640,1.11851991
0,28655,1.10963388
0,28662,1.10421334
0,28747,1.08907056
0,28810,1.08511083
0,28847,1.07955982
0,28867,1.07628534
0,28886,1.06812859
0,28935,1.06478185
0,29052,1.06425468
0,29230,1.06082693
0,29277,1.05691884
0,29290,1.05151000
0,29324,1.05045451
0,29368,1.04224204
0,29488,1.03809787
0,29615,1.03551452
0,29774,1.00478682
0,30086,1.00447254
0,30693,1.42423439
0,30694,1.39619952
0,30706,1.36739329
0,30710,1.35549268
0,30712,1.34557096
0,30726,1.34041795
0,30727,1.29579881
0,30732,1.29102915
0,30801,1.28693999
0,30811,1.28174559
0,30812,1.26297757
0,30816,1.25533019
0,30824,1.21426146
0,30867,1.21060343
0,30870,1.19753257
0,30875,1.19749001
0,30937,1.19152598
0,30943,1.18845695
0,31052,1.18180192
0,31129,1.17806494
